,Gender,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
6322,F,Baker,Bakery,South Dakota,Stores,43.26582291,4.086790952,80.00764438,Stores
6323,M,Baker,Bakery,Arkansas,Stores,35.88326244,4.808254404,11.57311785,Stores
6324,F,Dairy Person,Dairy,New York,Stores,34.53843468,5.148760546,51.90245061,Stores
6327,F,Cashier,Customer Service,Oklahoma,Stores,47.32577667,5.494503116,117.447093,Stores
6328,F,Shelf Stocker,Processed Foods,Georgia,Stores,48.48841144,2.901913913,80.9019287,Stores
6329,M,Dairy Person,Dairy,Colorado,Stores,52.23561065,3.962938746,80.0629112,Stores
6330,F,Baker,Bakery,Virginia,Stores,49.43906425,5.414316266,66.75664169,Stores
6331,M,Cashier,Customer Service,Idaho,Stores,49.76119749,5.981701753,106.6524686,Stores
6332,M,Dairy Person,Dairy,Mississippi,Stores,24.18466978,5.169787115,7.796503394,Stores
6333,F,Dairy Person,Dairy,California,Stores,49.53964028,4.027911694,135.4870802,Stores
6334,F,Dairy Person,Dairy,Delaware,Stores,52.875374,4.932225729,141.7364664,Stores
6335,F,Dairy Person,Dairy,North Dakota,Stores,41.90689243,3.128474161,52.06645325,Stores
6336,M,Cashier,Customer Service,Iowa,Stores,34.39404497,5.802338973,25.80723267,Stores
6338,F,Cashier,Customer Service,Arizona,Stores,49.78691971,6.143680952,111.4156229,Stores
6339,F,Cashier,Customer Service,Washington,Stores,40.62463373,4.55566041,21.61709303,Stores
6340,F,Baker,Bakery,Indiana,Stores,38.89891408,3.336656891,81.07251473,Stores
6341,M,Shelf Stocker,Processed Foods,Oregon,Stores,48.90448905,4.027494153,101.1280887,Stores
6342,F,Baker,Bakery,Delaware,Stores,38.77843574,5.265628557,25.44052604,Stores
6343,F,Dairy Person,Dairy,Ohio,Stores,30.31975718,6.621162459,10.46346356,Stores
6345,F,Shelf Stocker,Processed Foods,New Jersey,Stores,35.27931818,5.999501256,11.0086847,Stores
6346,F,Dairy Person,Dairy,Missouri,Stores,38.09292802,6.750707514,43.43732611,Stores
6347,M,Shelf Stocker,Processed Foods,Delaware,Stores,57.49970945,2.760325848,105.4005705,Stores
6348,F,Shelf Stocker,Processed Foods,Indiana,Stores,55.49251186,2.532215316,109.3442652,Stores
6349,M,Shelf Stocker,Processed Foods,New Hampshire,Stores,48.75938651,3.648989012,63.28532547,Stores
6350,F,Dairy Person,Dairy,New York,Stores,29.46319484,3.240963773,29.73127031,Stores
6351,M,Baker,Bakery,Maryland,Stores,44.05370985,4.241563204,50.26445997,Stores
6353,M,Dairy Person,Dairy,Illinois,Stores,43.62123604,3.223131222,53.83521325,Stores
6355,F,Dairy Person,Dairy,Washington,Stores,36.44834375,6.723935321,2.599744454,Stores
6356,M,Shelf Stocker,Processed Foods,Montana,Stores,57.2373437,5.490539182,93.107086,Stores
6357,M,Dairy Person,Dairy,Alabama,Stores,42.269945,5.194382085,65.99666832,Stores
6358,M,Cashier,Customer Service,Illinois,Stores,45.12358355,2.59402541,41.91581303,Stores
6359,M,Dairy Person,Dairy,Alaska,Stores,47.40295797,5.417278753,28.77125683,Stores
6360,M,Shelf Stocker,Processed Foods,New York,Stores,68.17326435,5.013054281,105.7156979,Stores
6361,M,Dairy Person,Dairy,North Dakota,Stores,46.71998681,4.384268475,103.1988894,Stores
6363,F,Shelf Stocker,Processed Foods,Maryland,Stores,45.23181684,6.193000485,132.6015074,Stores
6364,M,Shelf Stocker,Processed Foods,Illinois,Stores,41.12651982,5.971607489,37.63900336,Stores
6365,F,Baker,Bakery,Georgia,Stores,28.82186505,6.282650822,14.37957402,Stores
6366,F,Baker,Bakery,New Mexico,Stores,47.87356954,2.305428313,131.5720189,Stores
6368,M,Baker,Bakery,Montana,Stores,32.31033281,5.478715938,38.59915719,Stores
6369,M,Shelf Stocker,Processed Foods,Kansas,Stores,40.44265874,2.57998462,29.68240335,Stores
6370,F,Shelf Stocker,Processed Foods,Delaware,Stores,42.02034075,4.778837846,49.8802564,Stores
6371,F,Cashier,Customer Service,Virginia,Stores,46.16577893,3.613405866,106.3860705,Stores
6372,F,Dairy Person,Dairy,South Carolina,Stores,52.21549509,3.008976461,186.9751967,Stores
6373,M,Dairy Person,Dairy,Tennessee,Stores,37.39448896,7.023026489,7.254627584,Stores
6374,M,Shelf Stocker,Processed Foods,Idaho,Stores,45.72196963,4.00814357,37.5611322,Stores
6375,M,Shelf Stocker,Processed Foods,Oklahoma,Stores,52.14836602,5.162816108,129.3643477,Stores
6376,F,Shelf Stocker,Processed Foods,Oklahoma,Stores,43.44075936,5.736097772,61.53216338,Stores
6378,F,Baker,Bakery,Missouri,Stores,39.25492554,4.870181318,75.19649294,Stores
6379,M,Baker,Bakery,Maryland,Stores,53.9858234,4.706259762,88.81383183,Stores
6380,F,Shelf Stocker,Processed Foods,New Jersey,Stores,45.13144959,6.005848842,79.5132462,Stores
6381,M,Dairy Person,Dairy,Tennessee,Stores,55.73531055,3.353562327,134.327218,Stores
6382,F,Dairy Person,Dairy,South Carolina,Stores,37.96193239,4.229775343,62.00352863,Stores
6383,F,Shelf Stocker,Processed Foods,Maryland,Stores,38.01194638,4.025991351,61.55764368,Stores
6384,F,Baker,Bakery,Illinois,Stores,38.52969404,5.785241291,8.386158247,Stores
6385,F,Dairy Person,Dairy,Missouri,Stores,37.41729645,8.877576606,61.82568628,Stores
6386,M,Dairy Person,Dairy,Maryland,Stores,48.79607655,6.293635809,80.22990697,Stores
6387,M,Shelf Stocker,Processed Foods,Ohio,Stores,36.89361963,7.505506544,66.71482062,Stores
6388,M,Cashier,Customer Service,North Carolina,Stores,65.31070255,6.267531838,183.9652982,Stores
6389,M,Baker,Bakery,Mississippi,Stores,51.07451808,2.856885521,134.8629507,Stores
6390,M,Dairy Person,Dairy,North Carolina,Stores,47.21599694,6.777722721,119.0869111,Stores
6391,M,Shelf Stocker,Processed Foods,Indiana,Stores,41.43527543,2.719115584,47.64489788,Stores
6392,F,Dairy Person,Dairy,Mississippi,Stores,41.52603952,4.000943141,37.15471914,Stores
6393,F,Shelf Stocker,Processed Foods,Colorado,Stores,60.94252875,5.426554957,176.4597996,Stores
6394,F,Shelf Stocker,Processed Foods,Massachusetts,Stores,41.58430082,2.01845343,139.9971199,Stores
6395,M,Dairy Person,Dairy,Rhode Island,Stores,36.70144186,6.090389348,53.11958916,Stores
6396,F,Dairy Person,Dairy,South Carolina,Stores,44.7155561,5.717898925,81.74815806,Stores
6397,M,Baker,Bakery,Utah,Stores,38.27295967,4.097044508,45.16723958,Stores
6398,M,Shelf Stocker,Processed Foods,Virginia,Stores,35.27084675,6.106751794,35.42670367,Stores
6399,M,Shelf Stocker,Processed Foods,Oklahoma,Stores,45.73906548,2.373004896,37.82702188,Stores
6400,F,Shelf Stocker,Processed Foods,Rhode Island,Stores,40.45395255,2.816904456,110.9040726,Stores
6401,F,Shelf Stocker,Processed Foods,Oklahoma,Stores,42.51955432,5.213063238,60.86944668,Stores
6402,F,Cashier,Customer Service,West Virginia,Stores,45.32285382,7.708603195,95.21259577,Stores
6403,F,Shelf Stocker,Processed Foods,Tennessee,Stores,61.5491456,6.336281201,196.9692399,Stores
6405,F,Shelf Stocker,Processed Foods,Hawaii,Stores,55.13320236,3.204856366,105.7001972,Stores
6406,M,Dairy Person,Dairy,New Mexico,Stores,56.45957121,4.126352814,105.3050816,Stores
6409,F,Shelf Stocker,Processed Foods,Pennsylvania,Stores,34.99222906,5.776764105,2.968755747,Stores
6411,F,Dairy Person,Dairy,Illinois,Stores,60.47297282,5.071849863,193.8261758,Stores
6412,M,Shelf Stocker,Processed Foods,Mississippi,Stores,49.2519107,4.898367802,77.17711133,Stores
6413,M,Dairy Person,Dairy,Oregon,Stores,48.59124883,3.53879605,111.4718461,Stores
6414,F,Dairy Person,Dairy,Maryland,Stores,41.451587,2.761232561,98.76011458,Stores
6415,F,Cashier,Customer Service,North Carolina,Stores,51.26834861,5.349242474,152.4598831,Stores
6416,F,Baker,Bakery,Idaho,Stores,34.19133446,4.033259129,48.79011944,Stores
6417,F,Shelf Stocker,Processed Foods,Montana,Stores,38.78606459,4.282531977,36.36134156,Stores
6418,F,Dairy Person,Dairy,Maryland,Stores,48.10473607,5.343800366,87.60658801,Stores
6419,M,Baker,Bakery,Rhode Island,Stores,34.17055715,4.791266166,41.43047366,Stores
6420,F,Dairy Person,Dairy,Tennessee,Stores,40.35001203,4.429022251,58.82126536,Stores
6421,F,Cashier,Customer Service,Montana,Stores,43.7881391,3.176300031,108.2313014,Stores
6422,M,Dairy Person,Dairy,Ohio,Stores,51.67430804,4.575448543,94.29834208,Stores
6423,F,Dairy Person,Dairy,Minnesota,Stores,37.63097617,4.475072423,28.52604009,Stores
6424,F,Dairy Person,Dairy,Illinois,Stores,32.73653922,2.55970545,26.85036118,Stores
6425,M,Dairy Person,Dairy,Oklahoma,Stores,41.89267452,6.171509782,16.91504025,Stores
6426,M,Dairy Person,Dairy,New York,Stores,43.51249024,6.397242005,28.1053726,Stores
6427,F,Cashier,Customer Service,Texas,Stores,35.2294233,6.615956326,52.33187964,Stores
6428,M,Dairy Person,Dairy,Wyoming,Stores,34.49974228,1.380749538,14.10709956,Stores
6430,F,Baker,Bakery,Maine,Stores,39.27765341,5.931499913,50.91033151,Stores
6431,M,Shelf Stocker,Processed Foods,Idaho,Stores,30.72911426,6.692876035,15.38365133,Stores
6432,M,Shelf Stocker,Processed Foods,Indiana,Stores,51.13856456,4.527373576,89.30060451,Stores
6433,F,Shelf Stocker,Processed Foods,South Carolina,Stores,29.74391219,5.439018776,47.09708109,Stores
6434,M,Shelf Stocker,Processed Foods,Tennessee,Stores,41.20151028,6.022378994,29.47325888,Stores
6435,F,Dairy Person,Dairy,Montana,Stores,38.35563285,6.895212589,9.763875979,Stores
6436,M,Dairy Person,Dairy,Pennsylvania,Stores,56.4350435,3.452140047,72.09994627,Stores
6437,M,Baker,Bakery,Illinois,Stores,60.81925739,4.435910589,148.582408,Stores
6438,F,Cashier,Customer Service,Maryland,Stores,49.92968312,3.13347223,96.20789686,Stores
6439,M,Shelf Stocker,Processed Foods,New Jersey,Stores,45.15412718,2.059714395,105.4818678,Stores
6440,F,Shelf Stocker,Processed Foods,New Jersey,Stores,44.40350386,6.18394495,107.3242522,Stores
6441,M,Shelf Stocker,Processed Foods,North Dakota,Stores,56.62449607,4.421076731,110.8772692,Stores
6442,F,Shelf Stocker,Processed Foods,New Jersey,Stores,39.37916431,4.911617522,36.56431136,Stores
6443,F,Shelf Stocker,Processed Foods,Indiana,Stores,32.65562799,4.03816512,2.728749728,Stores
6444,M,Shelf Stocker,Processed Foods,Louisiana,Stores,33.65840588,5.611785377,30.50004636,Stores
6445,M,Shelf Stocker,Processed Foods,Tennessee,Stores,44.60502935,5.094556796,45.61670162,Stores
6446,M,Shelf Stocker,Processed Foods,Arkansas,Stores,45.85715624,3.364970922,110.9448383,Stores
6447,F,Shelf Stocker,Processed Foods,Maryland,Stores,33.76372026,5.915839947,22.88242057,Stores
6448,M,Baker,Bakery,Virginia,Stores,34.85164928,6.120316531,52.24964446,Stores
6450,M,Shelf Stocker,Processed Foods,South Dakota,Stores,43.9477351,4.834393534,70.29306613,Stores
6451,F,Cashier,Customer Service,Washington,Stores,55.92002492,4.257138265,152.1768128,Stores
6452,F,Shelf Stocker,Processed Foods,California,Stores,54.83894572,2.775770799,199.885776,Stores
6453,M,Baker,Bakery,Hawaii,Stores,55.24615701,5.780394206,127.8582171,Stores
6454,M,Shelf Stocker,Processed Foods,Minnesota,Stores,60.97838593,5.449178466,127.8898875,Stores
6455,M,Dairy Person,Dairy,Montana,Stores,33.71384243,2.541859487,52.88162895,Stores
6456,M,Dairy Person,Dairy,Pennsylvania,Stores,46.32755547,5.229971396,67.41623863,Stores
6457,F,Shelf Stocker,Processed Foods,West Virginia,Stores,59.4171741,9.051554621,206.7041399,Stores
6459,M,Baker,Bakery,New Hampshire,Stores,43.91597704,5.724300215,53.69880723,Stores
6460,F,Shelf Stocker,Processed Foods,Iowa,Stores,43.45141508,3.409923768,83.31255883,Stores
6461,M,Baker,Bakery,Arizona,Stores,49.26123626,6.496266767,60.55002965,Stores
6462,M,Shelf Stocker,Processed Foods,Maine,Stores,33.09360688,4.680001623,21.53191615,Stores
6463,F,Shelf Stocker,Processed Foods,Montana,Stores,48.69198786,3.198805337,144.9282661,Stores
6464,F,Shelf Stocker,Processed Foods,Louisiana,Stores,49.44075787,3.532856296,114.4522227,Stores
6465,F,Dairy Person,Dairy,Pennsylvania,Stores,40.37971008,7.047218666,69.58955389,Stores
6466,M,Shelf Stocker,Processed Foods,Minnesota,Stores,31.67085052,5.146916847,29.59426704,Stores
6468,F,Dairy Person,Dairy,Maryland,Stores,53.8512977,4.382721586,117.4435845,Stores
6469,F,Baker,Bakery,Oklahoma,Stores,30.52174813,4.255579689,31.2844815,Stores
6470,M,Dairy Person,Dairy,Missouri,Stores,33.64248662,6.719806013,37.24187095,Stores
6471,M,Dairy Person,Dairy,New Hampshire,Stores,60.88482217,5.318167925,164.5403762,Stores
6472,M,Shelf Stocker,Processed Foods,Texas,Stores,55.0220371,4.042291913,117.1700638,Stores
6473,M,Dairy Person,Dairy,Oklahoma,Stores,36.82627701,3.330841697,26.87093473,Stores
6474,M,Shelf Stocker,Processed Foods,Utah,Stores,49.7046176,6.041713642,102.9902888,Stores
6475,M,Shelf Stocker,Processed Foods,New York,Stores,44.69382188,1.667580089,58.57518862,Stores
6476,M,Baker,Bakery,Alabama,Stores,48.22678244,5.81057744,86.06499714,Stores
6480,M,Baker,Bakery,Nevada,Stores,65.59956718,6.841270548,147.716424,Stores
6481,F,Cashier,Customer Service,Utah,Stores,35.05206118,4.606081701,26.51156551,Stores
6482,M,Dairy Person,Dairy,Wisconsin,Stores,36.38151625,5.730835151,13.26559148,Stores
6484,F,Baker,Bakery,New Hampshire,Stores,28.65145823,5.627706003,29.52134262,Stores
6485,M,Dairy Person,Dairy,Arizona,Stores,39.96443261,3.595017039,20.06984014,Stores
6486,M,Dairy Person,Dairy,New Jersey,Stores,55.58692664,6.393365192,122.6896738,Stores
6487,F,Shelf Stocker,Processed Foods,Tennessee,Stores,33.83201526,7.084775841,37.11664698,Stores
6488,F,Shelf Stocker,Processed Foods,New Mexico,Stores,36.16821296,3.082593431,29.82147743,Stores
6491,M,Baker,Bakery,Montana,Stores,47.93866992,4.161984558,42.88287284,Stores
6493,M,Shelf Stocker,Processed Foods,Hawaii,Stores,52.00726898,2.666161585,115.6399697,Stores
6494,F,Cashier,Customer Service,Connecticut,Stores,50.3234178,1.571475048,126.7712469,Stores
6496,F,Shelf Stocker,Processed Foods,Connecticut,Stores,40.09178473,2.486119702,23.75550987,Stores
6497,M,Baker,Bakery,Rhode Island,Stores,47.41163234,3.75676651,71.12024594,Stores
6498,M,Baker,Bakery,Iowa,Stores,36.91413523,4.045726167,47.11299548,Stores
6499,F,Shelf Stocker,Processed Foods,Wisconsin,Stores,51.03650602,3.821522233,122.4239012,Stores
6500,F,Cashier,Customer Service,Maryland,Stores,44.05508801,2.975759028,136.288262,Stores
6502,F,Dairy Person,Dairy,Alaska,Stores,39.31299427,3.440085369,44.386448,Stores
6503,F,Dairy Person,Dairy,South Carolina,Stores,40.4360167,7.903833141,45.75635317,Stores
6504,M,Dairy Person,Dairy,Wyoming,Stores,51.31086042,4.67740066,97.03320346,Stores
6505,F,Shelf Stocker,Processed Foods,Mississippi,Stores,30.31282026,2.819882375,1.298756881,Stores
6506,M,Baker,Bakery,New Jersey,Stores,57.91166113,4.974630477,127.0074224,Stores
6507,M,Baker,Bakery,Pennsylvania,Stores,50.67210423,5.252561764,87.06931836,Stores
6508,M,Shelf Stocker,Processed Foods,Alaska,Stores,45.82686237,5.506698439,63.07650406,Stores
6509,M,Dairy Person,Dairy,Alabama,Stores,49.35345481,3.222021521,115.2785336,Stores
6512,F,Cashier,Customer Service,Hawaii,Stores,35.31440393,3.603811724,27.05439273,Stores
6513,M,Shelf Stocker,Processed Foods,Delaware,Stores,50.35165271,5.088233299,121.8382438,Stores
6514,M,Shelf Stocker,Processed Foods,Alabama,Stores,44.72647564,5.837264015,63.15433161,Stores
6515,F,Dairy Person,Dairy,Oregon,Stores,35.08087159,2.128996914,1.545771665,Stores
6517,M,Cashier,Customer Service,Illinois,Stores,44.62387255,1.871365084,35.59300356,Stores
6518,F,Shelf Stocker,Processed Foods,Colorado,Stores,44.91737116,5.140870577,96.43894422,Stores
6519,M,Dairy Person,Dairy,Nebraska,Stores,49.74179975,6.596131084,35.45693707,Stores
6520,F,Cashier,Customer Service,Oregon,Stores,53.01015541,3.754303006,77.19115242,Stores
6521,F,Dairy Person,Dairy,North Carolina,Stores,43.63426146,5.636871088,79.67315942,Stores
6522,F,Baker,Bakery,Maryland,Stores,58.61485085,3.539824774,152.2950759,Stores
6523,M,Shelf Stocker,Processed Foods,South Dakota,Stores,40.71555023,3.192322,55.28409299,Stores
6524,F,Shelf Stocker,Processed Foods,Virginia,Stores,43.74674229,3.655392384,135.6642791,Stores
6525,M,Shelf Stocker,Processed Foods,Arkansas,Stores,36.31960236,4.502572029,28.91501442,Stores
6526,F,Cashier,Customer Service,Oklahoma,Stores,57.82671505,5.72879761,131.1688417,Stores
6527,F,Dairy Person,Dairy,Maryland,Stores,40.09808902,3.675802486,48.11687974,Stores
6529,F,Shelf Stocker,Processed Foods,Oklahoma,Stores,33.82852594,5.054048991,36.60189945,Stores
6530,F,Shelf Stocker,Processed Foods,Pennsylvania,Stores,46.39067779,5.718813325,44.98120445,Stores
6531,F,Dairy Person,Dairy,New Hampshire,Stores,56.79425736,7.317668565,159.395903,Stores
6532,M,Dairy Person,Dairy,Wyoming,Stores,45.00609993,4.89696869,82.63733311,Stores
6533,M,Shelf Stocker,Processed Foods,New Hampshire,Stores,51.52033359,0.22722616,105.101297,Stores
6534,M,Shelf Stocker,Processed Foods,Kansas,Stores,57.79816946,3.338818541,101.2105921,Stores
6535,F,Shelf Stocker,Processed Foods,Idaho,Stores,41.32403757,4.249370066,30.22208185,Stores
6536,M,Dairy Person,Dairy,Georgia,Stores,41.16974834,6.259540269,79.54822467,Stores
6537,F,Shelf Stocker,Processed Foods,Alaska,Stores,48.81912291,4.566731096,69.42181666,Stores
6538,M,Dairy Person,Dairy,Louisiana,Stores,60.84465196,4.402235604,126.103164,Stores
6539,M,Shelf Stocker,Processed Foods,Indiana,Stores,43.98601724,5.39144539,47.29822533,Stores
6540,M,Shelf Stocker,Processed Foods,South Carolina,Stores,42.7141601,3.80193126,51.20334029,Stores
6541,F,Dairy Person,Dairy,Idaho,Stores,28.34420807,3.993511115,13.95482289,Stores
6542,F,Baker,Bakery,Tennessee,Stores,40.0176682,6.525859082,66.62454522,Stores
6543,M,Dairy Person,Dairy,South Dakota,Stores,59.6041298,5.932456532,78.38539059,Stores
6544,F,Shelf Stocker,Processed Foods,Louisiana,Stores,35.02059877,4.919536258,26.01594396,Stores
6545,F,Shelf Stocker,Processed Foods,South Dakota,Stores,52.3579084,3.019327908,137.6460759,Stores
6546,M,Shelf Stocker,Processed Foods,New Mexico,Stores,40.77330707,5.111834398,46.25555977,Stores
6548,F,Shelf Stocker,Processed Foods,Hawaii,Stores,56.20825919,4.247397682,159.138488,Stores
6549,F,Dairy Person,Dairy,Ohio,Stores,51.6882933,5.009685005,125.7122058,Stores
6550,F,Dairy Person,Dairy,North Carolina,Stores,52.89620835,2.59094822,122.5251855,Stores
6552,F,Dairy Person,Dairy,Texas,Stores,55.97318754,4.915732163,123.5684105,Stores
6553,M,Shelf Stocker,Processed Foods,Utah,Stores,43.47092934,4.714989374,90.55998649,Stores
6554,M,Shelf Stocker,Processed Foods,Missouri,Stores,32.98292392,1.366892506,14.03957651,Stores
6555,M,Baker,Bakery,Connecticut,Stores,34.65275945,4.900862275,36.78625879,Stores
6556,F,Dairy Person,Dairy,Arizona,Stores,45.60410525,4.665038526,73.84061634,Stores
6557,F,Shelf Stocker,Processed Foods,Vermont,Stores,28.28863156,3.623724716,32.96777525,Stores
6558,M,Cashier,Customer Service,West Virginia,Stores,46.53399426,5.490682812,50.24989612,Stores
6559,M,Baker,Bakery,Kentucky,Stores,48.49734987,3.583023774,94.99273238,Stores
6560,F,Dairy Person,Dairy,Oklahoma,Stores,37.30610311,4.56549125,89.13888932,Stores
6561,M,Shelf Stocker,Processed Foods,Missouri,Stores,39.41660785,5.809188941,25.0002481,Stores
6562,F,Dairy Person,Dairy,Tennessee,Stores,59.48815275,2.872315358,170.0901288,Stores
6563,M,Dairy Person,Dairy,Oklahoma,Stores,39.54908342,2.291255387,17.21512524,Stores
6564,F,Shelf Stocker,Processed Foods,Idaho,Stores,53.1377104,4.366817225,144.1928249,Stores
6565,M,Dairy Person,Dairy,West Virginia,Stores,34.18375305,3.356526878,11.14178863,Stores
6566,M,Cashier,Customer Service,Georgia,Stores,49.80438782,4.687703207,103.9627623,Stores
6567,M,Shelf Stocker,Processed Foods,Louisiana,Stores,45.30555341,6.182021747,73.69179028,Stores
6571,F,Shelf Stocker,Processed Foods,Nebraska,Stores,56.47679361,4.085129195,122.1944562,Stores
6572,M,Dairy Person,Dairy,Louisiana,Stores,42.7335867,4.330715402,14.40557127,Stores
6574,M,Dairy Person,Dairy,Nevada,Stores,39.68938248,6.513446612,52.19826242,Stores
6575,M,Shelf Stocker,Processed Foods,Pennsylvania,Stores,38.72925246,5.096752956,96.47807377,Stores
6576,F,Cashier,Customer Service,Nebraska,Stores,46.35531111,4.22756313,136.8429777,Stores
6579,F,Cashier,Customer Service,Kentucky,Stores,39.15667044,5.007591353,27.11167214,Stores
6582,M,Cashier,Customer Service,Mississippi,Stores,48.70658049,4.972716516,94.10958559,Stores
